Size_Std,SizeStd_Change,SizeStd_MA,SIP_Ent,SIPEnt_MA,SIPEnt_Change,Rate,Rate_Accel,Rate_CV,Label
374.9857969906272,243.07109164566103,274.02282145830384,1.2921666031740744,0.6872106853705203,0.9337939028796092,254,-184.0,0.4033154325743325,1
191.5277862111805,50.376659987168864,208.52371543245926,0.2523269317191222,0.8546111937453892,-1.1182401879568005,536,427.0,0.482452429123821,1
144.8961287061277,-178.3923398627114,260.2187108884035,0.479788530164043,0.5084700511441278,-0.06747170824354554,546,-9.0,0.2153967952146529,1
174.72847717703928,-2.7978356053305617,155.83068777505795,1.8143201591916007,1.3987383699610674,0.6285189592748708,112,-228.0,0.7819661284494775,1
66.63399915771227,-70.33242208014308,119.9520570603795,3.024397470347699,1.4966047182896207,1.3172827956586082,16,-87.0,1.0721954045240902,1
217.79661796562561,5.154924447580527,208.00667147647263,0.6780672392509692,0.7762450825375178,-0.21221404469568972,263,-37.0,0.0978950726414171,1
87.59981934512358,-18.078152781301313,109.85178713607013,0.6076019868693704,0.4300383195175561,0.19684977487799615,335,-299.0,0.24559874910343565,1
208.6195787410409,-204.53802368304176,207.4714508095432,1.2599897781789466,2.4914046704169386,-0.8984647607494023,639,464.0,1.3429723771829063,1
154.45707642135613,17.117263226462057,146.50255039578184,0.4068844070090203,0.5676199172339358,-0.5557383739856191,560,409.0,0.42547659142218247,1
159.4171780474021,-78.91332500130218,329.6781853852459,0.759012762318188,1.362461807593769,0.11835081666881198,466,131.0,0.6142075986216724,1
677.0502753369481,17.001047437740908,698.2805387810379,1.837917102833933,2.177806723403746,-0.8596980063828163,63,16.0,0.4716276141324681,1
229.1548720908092,102.57667322519953,173.79809160219725,1.5840957518052463,2.735738534809975,-1.1488627293416254,161,132.0,1.016800392807947,1
167.0042793547936,19.690164010812538,188.05675902986124,0.7505840894366499,0.6298699895786777,0.2603110296547433,156,-208.0,0.45979679102933513,1
149.34454447722158,9.617556604170176,153.21230173711427,0.5004971557536135,0.44718945946518546,-0.08001691804517863,551,185.0,0.14834062204850046,1
134.98795302443992,-64.94533245087808,166.49247887642738,0.5887563254621115,0.5065790753010919,-0.0244291694662232,450,120.0,0.17923195387068283,1
64.63862016089965,-77.69006009413712,122.87482505606681,2.692596693765742,3.166137445251956,-0.04212870243822309,39,-16.0,0.35422858171886995,1
92.43024875706297,-35.28864060598772,97.1132734985863,0.38637128597341386,0.5080576578066218,-0.519070023927941,749,548.0,0.5198986795667777,1
641.9144588752068,51.535753980160166,606.8596551081404,3.150050357708057,3.100844231021199,-0.024691355261529324,798,15.0,0.10864807706900494,1
959.1260431111677,900.6598048158219,235.59833927120425,0.8857251942599277,2.5627901415063907,-2.7387934606989717,91,63.0,0.8957652355915429,1
328.0161068766447,51.014005735008425,259.0451546660198,0.6482938996595948,0.45542254872300864,0.13048816938715213,460,-23.0,0.04549396186977987,1
608.433083202764,128.36558968142248,563.251925725212,4.00766047708086,3.6006455088646248,2.2230998877268213,131,-100.0,0.396018146115065,1
193.18348081299018,31.61289314757022,169.8916209243353,0.5440140105656237,0.6259940379174562,-0.3160612678533281,219,-84.0,0.3244274221974902,1
222.34841345491242,14.205833314885467,207.3193293300087,0.5553945158339806,0.40740720438498756,0.3158247911735827,335,56.0,0.10920678497934787,1
143.68586196529913,22.898401644535497,153.67005109083053,0.31389825380740966,0.4037169063349584,-0.11787735044394043,649,83.0,0.17229611731772,1
154.20482319781448,-58.71962739175652,154.45162554589427,0.8320756513883656,1.739165922180667,0.021384091973230435,274,-159.0,0.8800444725348646,1
156.04947315695225,-4.16979775684996,185.48367551331674,0.7631260475794768,0.5628858445366588,0.3624570686158658,420,-58.0,0.07841390518550244,1
588.4694221142762,-13.681721048914937,635.4508849527476,2.8998237648829575,2.9623142383975245,-0.2498665186183291,957,40.0,0.1535159931725992,1
96.8352524430152,89.3519376694673,176.42076690664717,1.4394969869215133,1.669183768636626,-0.06050301307848671,22,18.0,0.5224656478677575,1
125.70905389096198,8.236984060943541,102.40576281721778,0.5370553691502321,0.4328145901792646,0.24975195463394917,461,-20.0,0.17407556473310903,1
159.9793554022902,-88.7916941167571,172.68092311823915,0.23429488476798024,0.5833014736663684,-0.596573214543307,456,-46.0,0.06287454627603986,1
126.09455443507892,-19.265336572709458,146.49028255256985,0.3286740446760836,0.2800063406863941,0.11960754583451905,663,-245.0,0.3733108101801893,1
631.9795303585572,56.40816993583064,600.4655662097969,2.9316550567946376,3.101096797757488,-0.27106357835522177,905,136.0,0.08642121991967754,1
247.74697473052368,106.00484059982543,175.1780927824505,0.6698697324268233,0.4673107956895065,0.24399181816017262,504,-144.0,0.20088137113891552,1
169.14115517843283,4.567292211682258,169.09269842839007,0.4140920449753631,0.38836134162773356,-0.14936321214807247,442,46.0,0.19299309471932838,1
673.3252705472344,155.38628430166852,603.1468792252215,2.774469954197388,2.7379998021253242,0.03243386180071983,988,209.0,0.11907721082502049,1
593.4406709955756,-51.89860130273303,613.1711107386614,2.738626608872432,2.6774041559266943,0.14309287916241198,1040,120.0,0.19512332082371112,1
217.30641960688314,109.23441024358337,282.4020912750002,0.44360637756820587,0.39742377585861155,0.2493374795776603,624,16.0,0.1338801428949594,1
143.4295392233897,-11.779072948341422,156.18982911317602,0.33726330335448484,0.5627351204200475,0.028622487931951546,724,41.0,0.5616513659379987,1
566.2855486818681,-20.346483523275765,648.334292162145,2.84562608983439,2.891707277179486,0.08669813020592976,811,-499.0,0.2054479503445252,1
104.32810556635378,-72.59296550788524,154.30754265754462,0.5198876657981225,0.5119478428039856,-0.03306301527716937,385,-111.0,0.12321146616088367,1
136.05829980287103,27.806725221676345,236.0687010659089,0.5994734651553131,1.6162890937979228,0.06558267856904909,440,15.0,1.0285124084610064,1
247.23151068693332,33.581336704882574,225.89655066719564,0.5214963489463681,0.6286217347078538,0.08438877203132134,180,44.0,0.11240749623240233,1
635.4595523321299,144.28390435484891,581.6965739269324,2.998626476511665,2.8564530597630395,0.15755707950238262,1106,178.0,0.1603421180741829,1
229.53032973017946,18.844882159351528,207.48876521315705,0.6332115857465581,0.47236190768641595,0.061376895099566675,257,-50.0,0.13699864300836057,1
193.90939761168835,-4.794589550626995,197.7194275857101,0.5658187219534995,0.48766602748165794,0.20517798786794866,329,-88.0,0.24613987140292234,1
136.7076273280848,-19.804597752451826,145.8541276960208,0.48128938875558164,0.463243192582119,-0.12207216221033651,544,118.0,0.11217824383671658,1
109.58305320376377,-10.893116117813804,112.11037155238671,0.4118210705732371,0.3748229367668834,0.03767783460690527,486,-69.0,0.10063982432929022,1
502.57560448866474,332.2481175521093,195.22003984655774,2.7399546474223633,2.85101005713121,0.23325243185085043,38,10.0,0.16791625356044818,1
197.51252903625524,-11.621017205674264,202.5670067089727,0.6971440196485218,0.7539814553203266,-0.17489082460869698,340,27.0,0.032868175957846836,1
194.01701770812866,-47.23117423929577,182.52605874913652,0.3806494991696225,0.4244824335168934,-0.28948228239966284,454,205.0,0.307433623962205,1
92.37573750721336,-35.00109114422868,115.31148793604807,2.6626485131584565,2.5166515869395467,0.36055214314891737,6313,462.0,0.0855240865800865,1
328.2161097409006,136.7033526084978,240.84736421772246,0.6552321794730508,0.7570218150773373,-0.14261961902756326,512,-1.0,0.1653334974808035,1
562.9507252895231,-10.997012560501503,295.62590381626086,0.984256488495204,0.6851617463437033,-0.20007607299082386,375,4.0,0.23590765803580996,1
76.90660614051909,-486.04307084159757,342.10047411335574,0.3145543560231273,0.47016390710607264,-0.2858968192295279,460,201.0,0.3285997956833183,1
55.56891506037935,-132.28028403293595,85.91071127086126,3.2390979179887864,2.920087077902813,0.06040934753768923,18,-7.0,0.4257346378349425,1
131.96815610157876,-12.387795231052621,141.4379559986836,0.5777156228986579,0.42776793618340714,0.11445688397708997,519,68.0,0.12167226308745509,1
78.0742346988427,11.190322621060488,113.47304489512717,0.27801178103745783,0.27394032848679484,0.16251773950829368,412,-662.0,0.37635899505053266,1
128.84669364818652,31.53905779870611,144.712954492267,0.21641747789505175,0.34619049179100225,-0.18051510243332367,568,-14.0,0.1559928942946534,1
648.7334770114298,-51.6115260124069,626.4149916968422,2.778034923871501,2.982128335291749,-0.4123207055934972,924,-152.0,0.09073314305315934,1
100.02649069758169,-29.896033958170534,115.41446312722067,0.2258390800983212,0.2573910078690735,0.03399187757816777,723,324.0,0.30681440473807653,1
66.1017060212628,-37.08115126239838,96.95827091320066,0.4320292169779991,0.34457169294734447,0.2181395469983643,357,-340.0,0.31518014630734387,1
200.64894895595296,-11.454047341368948,208.89253499206887,0.6773465894928442,0.6878967246035498,-0.04853812818494374,334,45.0,0.06977910456322797,1
242.57236500111577,7.395601719518169,185.6877167272058,0.6972652722319412,0.4446383656244719,0.10468623741464256,456,-80.0,0.15204591920841823,1
48.09718123731584,-2.611934314032524,83.86565765788961,2.5949066182439395,2.8457737797860294,-0.28339095203408027,11,-14.0,0.3275531805825973,1
118.65790238719548,1.4226287917455522,102.29802043818049,3.0926592280815552,3.0658568150434005,0.5682617577338558,41,25.0,0.4593761543155269,1
164.13127753604653,31.23319253318806,159.77146413438248,0.3624694095795442,0.46906843767586687,0.055816266368538814,234,-274.0,0.2845183735654389,1
92.39617149513776,2.9110027880019516,87.63002090723353,0.16454261365951425,0.24979249113061508,-0.011648655084361609,478,-167.0,0.29673827886903553,1
253.14367291283907,63.43389121516688,160.2342288858029,3.6835423624332306,2.0209589907445724,2.879304121391013,18,-294.0,1.0024919039618103,1
172.77441721456307,23.02876324802648,200.76235516475973,1.0826767986020158,0.7167085742380475,0.44773958367500366,513,130.0,0.2226952501664535,1
116.99874481326195,16.843079660846797,101.91368792866285,0.3765246772441173,0.3782160235350139,-0.08512572379405381,660,337.0,0.27090409650585456,1
674.0010543721198,22.1671495479344,612.7188517987636,2.853241642483631,2.883237659984603,-0.2133965694685993,1243,70.0,0.08006995731063542,1
187.34757825620065,63.66348683599857,145.2871005818568,0.38410683709358323,0.48399571046223266,-0.27625007447747746,597,110.0,0.17070788040753218,1
95.84019664649223,-45.11128334537203,207.0715504431486,0.37098169901782585,0.394189160506939,-0.12913505874594056,526,-11.0,0.3641430057664459,1
132.24007578718604,-28.985378376603904,156.1080753867539,0.6019186557633508,0.2881965179393478,0.3153533278636197,373,-384.0,0.40523419234286634,1
598.6732499042291,210.72339608639612,343.94407202975475,1.4803051298668388,1.0440941133094166,0.679496437885636,216,-294.0,0.3305424381337475,1
160.46249013382436,-3.393520042402457,168.99298784612915,0.25954628938772895,0.3201510247138642,-0.13761781167990023,602,56.0,0.12612281121975313,1
632.4200105769028,12.826358614860965,612.5480212990936,3.095721578730119,3.087409231158717,0.0740967265131629,1086,-24.0,0.16428627720082178,1
135.0963919724244,55.04072362469232,102.45463406776886,2.2089873002588,1.8832301782851115,-0.15723289811859598,22,-12.0,0.5170142152246642,1
197.73871539943835,-36.88266412887921,211.21814285957922,0.3337425575521242,0.4096385022869734,-0.14218233735777153,421,133.0,0.1610593179294003,1
157.58254047650829,-188.46998719455829,425.2495146726527,0.7068831323090683,1.1755004400818885,-0.13889878737989192,438,-340.0,0.22788480994116245,1
144.61789340378377,-12.647082278066392,149.13110453464145,0.3014235597362745,0.5177372734815469,-0.11403752383808313,398,-131.0,0.11176482655710311,1
212.5102238324861,-4.655141455333961,214.72459733261377,0.3565077307707162,0.4371721391387327,-0.03290464262776016,300,24.0,0.06302335409918573,1
315.4975146236568,16.600467358214587,278.1349329460101,0.7668065430703557,0.7142217757667714,-0.21289262180396173,532,282.0,0.2783915897952988,1
174.03464299765668,-54.04125391059807,202.7746529389264,0.4598122964500755,0.5139392145822951,-0.29047437334027315,746,358.0,0.22047030985458813,1
618.0324145132972,-44.83628451173206,584.0568175823507,3.019784551177835,3.0469971030842298,-0.02977923733940413,951,-343.0,0.35127856753560555,1
164.19598997358295,-2.1758982695310465,158.90061356937645,0.24261194069383335,0.3438223839778397,-0.14452806492176723,457,33.0,0.16621777361804826,1
118.21104503575789,-55.68628070967641,362.4438916064549,0.22537185904667625,0.4749368610322593,-0.15897305140987558,627,-45.0,0.24475989701236298,1
242.81284437596935,-36.359073982593316,214.51983927038464,1.0094779577620845,2.1998508640576997,-2.3241827319261015,529,504.0,1.3498013204025976,1
75.86040482628711,24.76752866473369,81.97670651760286,2.985228136034251,2.793299492894597,-0.17033687729546765,14,-5.0,0.2672108402794968,1
119.75509383846178,11.600424842934032,107.49815478177993,0.31238216794749346,0.3498940337104576,0.062183422042339065,556,-21.0,0.4432957018400212,1
378.58796067807555,-257.66620076928155,556.6954819376439,2.911644767545589,3.009232020862488,-0.2007054336816152,517,-191.0,0.27093012329433463,1
645.3392722983086,73.59338790377888,628.950598424505,2.59553372971002,2.650949154699307,-0.13187926259524563,920,306.0,0.1891933104699779,1
905.1679366221291,152.44116462579848,795.9720005704017,1.8536160447974561,1.7346626586057596,-0.10347312357542471,69,-72.0,0.4120030704066887,1
320.6787365564128,-15.317999788566794,232.2105885255458,0.8387945743880373,0.6184930794729104,0.1177011470038336,327,-62.0,0.3123919880592414,1
527.6557343891268,-100.0238760165206,573.778146148805,2.9874959281493654,3.0341917502257347,0.03357881220390091,2295,975.0,0.3599071249046493,1
130.29373463045187,27.913627233885094,144.46313452752747,2.5653956636249857,2.568561426734931,-1.124864727343399,45,19.0,1.2178624138017555,1
91.66275290173817,-29.623232142268833,111.82852676984098,0.307154983316065,0.2910349125846792,-0.17291463966682474,394,-398.0,0.27076659025071875,1
162.01838268208485,38.32385605821038,157.09729887064586,0.2778476247966445,0.5641349045558078,-0.40518029525822197,583,113.0,0.32072543855472857,1
203.46244688211078,37.259350308678705,193.71516618680567,0.6572052186674507,0.6403391330927715,-0.33109563240779716,312,-10.0,0.19714296851756807,1
48.71192945271124,-230.3617857269078,301.87789356843064,3.238901256602631,2.332644295113173,0.16279808560590858,13,-6.0,0.8427238862277026,1
62.41717548004228,-143.1298809834107,139.7251206736799,0.7139171622423377,0.6215958221813807,0.12066218426868291,385,1.0,0.44854032799861643,1
140.11453512413271,-232.10169081845373,246.3114725694004,0.5205006395508541,0.7996628772408607,-0.5154867988488333,707,351.0,0.3279876572935806,1
229.28310977887725,24.557736806659022,247.22951031926905,0.5602984411215283,0.3862293934734045,0.34300311172193176,529,-42.0,0.16969396474173615,1
177.52631278236984,82.42765965557413,157.4705117820059,1.18580119991673,1.3095793977592807,-0.24937765547465607,340,284.0,0.5813755619323766,1
128.16276356117,-139.39406782617672,283.6222053629714,0.724024595612537,0.6931818719171738,0.20235260084303697,550,62.0,0.266964906957174,1
196.0500128817694,31.32644387000363,224.79300542156057,0.5892517084766212,1.1026414301088443,0.2796923126873818,510,-127.0,0.8654050873800114,1
121.73555062740157,47.501709216339535,108.65596831270113,0.33024139525647306,0.5157758311066947,-0.03520048162948447,347,-266.0,0.33346982730581254,1
283.7937834067755,34.88900077625638,541.2216214711268,0.4674270537976364,1.0556242889038698,-0.3344872245229522,669,440.0,0.8183013095744084,1
88.90430997066984,19.193299362588718,179.56628036847437,2.873140679513133,2.8066590047223783,-0.27625679083456633,13,-3.0,0.5379781549116363,1
103.8064381941214,-10.237256076378088,109.8248082853147,0.1935213725808555,0.34037366890238685,-0.23998223458816426,495,133.0,0.16966188012924632,1
136.41374113852234,-20.02101653524082,156.16804313215388,0.6116824362519263,0.6746869920702012,0.16315468516426956,426,-90.0,0.2512473673279735,1
611.0924244526459,55.43394350718995,531.3414585407556,2.9437148100850585,2.9862879721147366,-0.054146693497232334,962,-92.0,0.40712176375354053,1
110.00769723632828,6.343277401946452,107.8458538330542,0.39563248561301606,0.3434882341093556,-0.0014302494584604863,550,-149.0,0.16104080865099057,1
149.46193430467233,-130.82691642569475,160.1238446836711,2.8397755396455087,3.000286826292131,0.20772671185854996,19,-13.0,0.32904409944105106,1
154.53172750668557,-5.000033970802633,181.70904326639024,0.588644818651415,0.5138439606897508,0.0031711787642554334,477,147.0,0.27407442472406934,1
1608.505990521002,513.7700721045437,737.9851714623732,2.3886314027966744,2.465453592237046,0.6664212408143919,42,-49.0,0.7128954554789197,1
187.2405975678112,-193.9418851910842,385.9568955986414,2.1143536568006103,1.8972069832013965,-0.005592161647892446,280,99.0,0.4198694171382706,1
500.70984869702954,4.045079784733446,560.1721862297042,3.0452473679399024,2.9624913618287994,-0.041229890472649355,1386,-179.0,0.21566242183053583,1
163.4712643422438,-19.41570484703405,164.96866839179674,0.571248231858639,0.49692925012773576,0.06293025545584574,473,-19.0,0.11540144724950688,1
177.30555346663738,16.28991242298281,167.5649334699868,0.6904481848272385,0.4062266259676294,0.24704123263420724,147,-351.0,0.44356052453975475,1
620.154060005261,-83.20895708408568,643.3329961437041,3.0118844624802437,2.995299561121974,0.18864069324942045,814,-21.0,0.05180408722894904,1
534.5355426910356,177.95855094638216,374.90380598169224,2.9346939516467017,3.065856450890202,0.7220521579900252,25,1.0,0.4244300737597521,1
201.94619800177935,-1.8314365510784114,206.67517568144416,0.8446695247633608,0.8019841707388224,0.052473454279389764,327,10.0,0.03823297076170421,1
182.88696918927786,-10.232999361520172,164.6299125362219,0.5083179764027933,0.4754232271996985,0.055495876561899804,492,-33.0,0.22709803446893,1
112.52486410266096,24.173754098013845,93.97314621742947,3.5383105956150067,2.988104216811025,0.46727579965084853,22,-4.0,0.4397034102267107,1
585.3194077165572,52.17317959408001,529.8618900520107,3.0562760601305468,2.9978869449434384,0.12371703108784482,1007,27.0,0.292586673152548,1
193.8834073236456,12.326665674718981,188.0647808172974,0.9826413813649231,0.8943848425503438,0.08196590122050995,214,-107.0,0.2728413619498009,1
213.85343986557967,-8.971657849455738,231.06008293214785,0.1738591795746442,0.3949940276732386,-0.662959735049719,274,-13.0,0.08085093247227373,1
83.06160357763922,-111.3156013234897,136.79063278184452,0.5791703288064349,0.6477285561718101,-0.20263724790390591,300,107.0,0.6084121096240973,1
682.032788418402,85.79995272271151,584.1911061059977,2.152016905113527,2.381963472843561,-0.1820897960809078,669,-115.0,0.7262869761248048,1
615.8741438630963,9.081228647998955,600.1457051314508,2.4865624849739616,2.66589973340687,-0.22435398080367985,1027,418.0,0.18878431643573793,1
68.94600075717345,68.94600075717345,127.99916441916011,2.546846589342405,2.4572000134466814,2.546846589342405,21,16.0,0.5015441093372629,1
161.44516220686205,-6.618950427929121,158.82441103675154,0.5006327698522065,0.38328039744439557,-0.07799511386099744,400,81.0,0.2161574617042003,1
95.44529113581247,12.885907106660113,102.84451331871635,0.24583483595920996,0.2641083834246133,-0.08831810548832453,450,-41.0,0.41710146438569545,1
159.83468803735937,15.967288471491798,161.31464151504684,2.804347484781421,1.116849851353057,1.72460693722874,40,-75.0,0.7013228726273286,1
994.8549591533764,335.785789547171,542.6214239640328,1.829834758726278,2.07667653664073,-0.664607720781605,110,22.0,0.6065655765993694,1
66.75832948938294,-231.05177674443848,158.40182101165948,2.499698143184415,1.7011277536260252,-0.750301856815585,13,-3.0,1.1945850357496888,1
118.42422944153957,-48.338622015175346,129.41875818647023,0.45199041244885535,0.432551231520908,0.013338701653360208,388,-134.0,0.16493317905263818,1
184.63827198584244,-108.43267420612193,247.97918686760895,0.7055997433807824,0.6421856170845246,0.030393864120517367,467,-200.0,0.16630386333591293,1
165.09467398430607,37.86598377906128,148.1422514396734,0.3215102556239058,0.3441527846904768,-0.04976910216874214,790,215.0,0.2793367838081659,1
88.27199961885839,-23.280820079978582,99.39353667852251,0.35446960454747856,0.26883456591838484,-0.05542680388400101,344,-117.0,0.44807099731908356,1
59.89151694232576,-54.60640607377092,104.14563419453918,3.6978458230844127,3.1150365390130412,0.5878592760734254,22,-18.0,0.3046012286683651,1
294.8736069600544,-25.92851947719828,228.04147271298137,2.5060390875699636,2.5457803630847367,0.5456499932824048,35,-8.0,0.3276249440085792,1
669.4492523358394,59.822263606967454,599.8865157469697,3.1396825663812,2.9750618905991573,0.2013783644236371,915,-217.0,0.0829923006444385,1
226.93432588281763,19.052950952186876,215.3182792645178,0.7234177468618642,0.756098646016118,0.0780115728520816,240,-77.0,0.13191950187023158,1
159.78704977399346,23.975505920803357,149.77754966269444,0.2829004769404684,0.4310460123216859,-0.25471347918409515,390,-130.0,0.14626677400269822,1
195.89497275955128,-123.99645690508166,263.93569157903556,0.587813103848288,0.9555457316115767,-0.4480685174542892,347,36.0,0.17756926185390942,1
215.49710065937978,26.355161215148627,203.70074501250755,0.7824773226025605,0.7111935988326546,0.2118465718743674,281,-78.0,0.10029692708774382,1
135.8115438531901,4.0750626154976715,138.94298283506242,0.5376139561245635,0.4662472233957288,0.08891855110634544,520,70.0,0.18632619173761417,1
194.06122508843987,9.434081798619502,330.9216167783731,0.4107784620387463,0.9271945990849618,-0.6782251296432937,263,127.0,0.2811910622599831,1
187.29949908176627,50.88575794324393,159.31524013125278,0.4838011482778964,0.6473792500126263,-0.12788128797402992,513,87.0,0.24942378010856442,1
125.77771353367027,-67.60504310695234,170.3399083995434,0.3215865250053826,0.6633319446605568,0.0017052105611487511,599,231.0,0.37172167953805985,1
176.67968510206975,-75.3932337031898,211.2241853522455,0.3606431644307248,1.0765919295475848,-0.7004668361539861,581,417.0,0.7302181954136121,1
181.97015411865246,-17.09854195891947,194.24692727520934,0.33259308912392854,0.6293554281393063,-0.7683743626073183,557,332.0,0.31844959681077756,1
678.815393219449,94.71862176276773,657.2587775071657,2.8853505623902627,3.006413065105226,-0.21475673518201477,1027,407.0,0.24958799612947138,1
62.95876075301638,-140.51040722082803,177.337036549645,2.751629167387823,0.931880726393949,2.3090390384504405,12,-306.0,0.5340699053857237,1
548.7644837709723,-77.54847564615125,620.6360343433615,2.5273657119407162,2.6688072658340043,-0.2580048493562934,829,-41.0,0.05453755812437005,1
602.1511431631911,-32.69087896825738,633.3264892991867,3.1496902835012865,2.9873631830135885,0.29586012708622667,917,-226.0,0.15015430023479218,1
613.3790395158776,-60.62201485624223,602.8872753586779,2.9392441440839874,2.92586683731591,0.0860025016003565,1177,-66.0,0.06944612461794888,1
138.40407816218718,-104.40876621378217,212.16122661858975,0.8396953732485185,2.174200056921363,-0.16978258451356598,383,-146.0,1.1476743621955061,1
597.3212234038679,14.622732306598664,603.2990944051537,3.1332212262521275,3.0922532516708365,0.36090586702262506,605,-922.0,0.5335689325491395,1
201.46017098629486,22.84888510520608,181.1714558695367,0.429189970883577,0.30796198830135346,0.16700262600380827,405,133.0,0.326221374965366,1
214.74021148199304,-36.74822289245981,238.79054384610703,0.7378504144271564,0.9369247860318591,-0.25400159554255064,309,27.0,0.1068483983594751,1
75.18659309486527,-71.86861829584642,141.74598633392011,0.25946523854999964,0.35903391437539534,-0.10664044379605392,232,-271.0,0.2897778684162787,1
665.6228143246069,29.16210042994419,573.910071467549,3.150925248688861,3.06317208057572,-0.007708017911026488,923,24.0,0.27355591069617236,1
177.8475644276286,81.14464781374022,268.2746638516034,3.3502090290998976,3.4557791221321876,0.16820321433968388,18,4.0,0.3819840482192151,1
201.71561339843774,29.40974229881263,208.5454040441213,2.6257319726359474,2.4422811729410525,-1.0895491133455506,161,130.0,1.1097294954825103,1
65.46176900806084,-28.299685691655284,83.79705706814302,0.3100755860319455,0.4208990323058634,-0.26811037737233123,497,291.0,0.4637458998440889,1
315.27813507626485,11.753231259440327,376.2040574291879,0.311973920687976,0.7779670169524059,0.005046767995403656,758,-68.0,0.6929908580978622,1
416.79831811581636,255.31980616303298,230.79235723615565,1.9636366509409042,1.760821379366257,-0.5160126157595812,196,131.0,1.1628490523380908,1
146.51812065439748,-53.70671014881381,179.11928082309853,0.6811107249372941,0.5162191703606096,0.2134138224504315,423,-80.0,0.09803128733057001,1
151.06527675585394,0.7229702933011026,241.2318044526051,0.332203292049163,0.34038113449970964,0.01197562932438806,604,77.0,0.1734174135375147,1
133.69651225595553,-71.15370816059445,188.72967589532104,1.9310177734992635,1.3742237011705707,1.104859091164888,142,-261.0,0.6061534324442465,1
155.8090424725776,21.236411141209658,165.9203172866637,0.3442382116186306,0.41688477531864515,-0.06928067216460104,557,93.0,0.18334154716037612,1
103.53254860058922,-8.52837587199754,99.70215209966969,0.11182136257104454,0.24054051110909316,-0.2848347464761558,865,361.0,0.22025838823412508,1
660.7353640008753,347.4612951365656,247.867993564042,1.449080357592315,0.6799645976874753,0.8884534102773555,283,-181.0,0.5265226731003462,1
700.6802800263955,-16.821691685894734,653.5911648782399,3.0533471019513816,3.005292938239193,0.009050374512233894,901,-266.0,0.2642782629072316,1
168.3914381565937,-23.04599732858,140.07364738127788,0.5409096812013793,1.405078580138459,-0.02290987431036573,778,322.0,1.1210298186244008,1
