Rate,Rate_Accel,Rate_CV,SIP_Ent,SIPEnt_Change,SIPEnt_MA,Size_Std,SizeStd_Change,SizeStd_MA
0.002701099316941194,-0.00010286831036423368,0.00038571741291628156,-0.0036214506166045873,-0.0004658594469857146,-0.005822248545720951,0.1611045170417226,0.014809682586463351,0.1938445936428446
-0.00023073124412123229,-1.3964612474093384e-07,0.00039122030489102856,-0.023510525296534593,0.000608651767368664,0.00998869690741292,0.12736502945571046,0.04974771822822113,0.26483254385349314
9.10702165829574e-06,-1.3206724128468265e-07,1.2631673712935017e-06,-9.76115666653672e-06,1.7954450158382421e-06,-1.4304482960500458e-05,0.0003138457323313273,9.01719602704217e-05,0.00036485555486801604
0.0037626878215545646,4.153475603038488e-06,-0.0026471229475562613,-0.00868424602265012,-7.341385819382094e-06,-0.013684415567467058,0.27425779700267705,0.01971077207324841,0.32464008380423787
0.004842355285202276,-0.0002644178892299651,0.0014570074320650484,-0.008014914797553696,2.042218873259606e-05,-0.013662168949312669,0.38786562416918174,-0.003861483086659993,0.4689085506421776
0.007933915805436082,-0.0008509660562527019,0.001084285656186823,0.00021812251052770866,0.000507689905180891,-0.031218813044220663,0.5135085941553403,0.04300907198582862,0.5660546692131943
-0.009195363529746368,0.00015238000957653176,-0.001826659692452032,-0.006971836067257728,0.004881886702595169,0.06430670815078768,-0.6058198944019496,-0.12067136048234532,-0.6218390913095836
-0.00011329146600247688,6.246910716977224e-06,-1.2803960819945694e-05,6.411825378970767e-05,-2.8870537352863042e-05,0.00032221450518508303,-0.007191952644303036,0.0004593921542549058,-0.00832315525059275
0.00011019775218704609,3.0853252482441344e-06,2.28996224007975e-05,-0.0012119490426250286,1.9568340342239417e-05,0.0008604217235948447,0.0038025890366867915,0.0035357718373761134,0.01013979288898374
0.004678805239819606,7.5700311057516435e-06,0.0003381167700565331,-0.008243218151239495,0.0014320265700126056,-0.007864101580888957,0.2797139707774071,-0.009511511498075838,0.34896636733447217
-0.006323662521874915,0.00021504520712630715,-0.0005662370067353609,-0.007635079395483115,0.005146653992868359,0.044981280782720026,-0.45974584088153436,-0.0770925296480318,-0.4528558820368556
-0.0003551067180117615,2.0040244989666416e-05,0.001779076404684549,-0.022844714801712428,0.0018147735309199842,0.013457487874372169,0.1579590590067571,0.163992906987985,0.3292921082050082
-0.0014719032772332952,2.624348339295153e-05,-0.00029113528087574273,0.0010351002371416554,-0.0004054359157553239,0.005702606828128658,-0.08559907964379271,0.005477333642717706,-0.09808638226440683
-0.002256541842725806,-1.4293111391599507e-05,-0.0008841628085451539,0.010944562612550763,-0.0026095684841388306,0.004397122574105046,-0.30216603449255086,0.02204259714558158,-0.40217882207004846
-8.507071261893002e-05,-4.6761499764386716e-05,0.0007092913644782077,-0.0018788743294611643,-0.0003546578547899237,-0.0021259281923901585,0.11168471277342347,-0.0011510897107653581,0.13523137225749227
